sbsconfig,runnum,target,sbsmagcurr(A),bbmagcurr(A),ebeam_mean(GeV),ebeam_std(GeV),Charge (C),tdc_timestamp,tdc_calibration_constant,adct_timestamp,hcal_energy_timestamp
4,3792,he3,2100,750,8.4,0,0.012,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3794,he3,2100,750,8.4,0,0.008,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3795,he3,2100,750,8.4,0,0.002,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3796,he3,2100,750,8.4,0,0.013,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3810,he3,2100,750,8.4,0,0.119,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3811,he3,2100,750,8.4,0,0.118,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3812,he3,2100,750,8.4,0,0.047,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3813,he3,2100,750,8.4,0,0.081,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3815,he3,2100,750,8.4,0,0.026,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3822,he3,2100,750,8.4,0,0.04,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3823,he3,2100,750,8.4,0,0.118,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3824,he3,2100,750,8.4,0,0.135,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3825,he3,2100,750,8.4,0,0.142,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3826,he3,2100,750,8.4,0,0.158,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3827,he3,2100,750,8.4,0,0.164,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3828,he3,2100,750,8.4,0,0.134,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3829,he3,2100,750,8.4,0,0.116,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3830,he3,2100,750,8.4,0,0.165,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3832,he3,2100,750,8.4,0,0.149,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3833,he3,2100,750,8.4,0,0.111,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3835,he3,2100,750,8.4,0,0.123,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3836,he3,2100,750,8.4,0,0.129,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3837,he3,2100,750,8.4,0,0.109,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3838,he3,2100,750,8.4,0,0.12,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3839,he3,2100,750,8.4,0,0.143,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3840,he3,2100,750,8.4,0,0.128,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3841,he3,2100,750,8.4,0,0.078,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3842,he3,2100,750,8.4,0,0.141,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3843,he3,2100,750,8.4,0,0.128,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3844,he3,2100,750,8.4,0,0.11,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3846,he3,2100,750,8.4,0,0.09,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3847,he3,2100,750,8.4,0,0.154,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3848,he3,2100,750,8.4,0,0.107,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3849,he3,2100,750,8.4,0,0.155,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3850,he3,2100,750,8.4,0,0.154,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3851,he3,2100,750,8.4,0,0.215,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3852,he3,2100,750,8.4,0,0.141,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3853,he3,2100,750,8.4,0,0.126,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3854,he3,2100,750,8.4,0,0.138,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3855,he3,2100,750,8.4,0,0.123,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3856,he3,2100,750,8.4,0,0.173,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3857,he3,2100,750,8.4,0,0.055,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3858,he3,2100,750,8.4,0,0.151,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3859,he3,2100,750,8.4,0,0.17,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3860,he3,2100,750,8.4,0,0.093,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3861,he3,2100,750,8.4,0,0.073,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3864,he3,2100,750,8.4,0,0.111,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3866,he3,2100,750,8.4,0,0.108,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3868,he3,2100,750,8.4,0,0.121,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3869,he3,2100,750,8.4,0,0.18,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3878,he3,2100,750,8.4,0,0.084,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3880,he3,2100,750,8.4,0,0.141,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3881,he3,2100,750,8.4,0,0.056,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3882,he3,2100,750,8.4,0,0.127,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3883,he3,2100,750,8.4,0,0.18,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3884,he3,2100,750,8.4,0,0.147,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3885,he3,2100,750,8.4,0,0.143,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3867,he3,2100,750,8.4,0,0.103,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3889,he3,2100,750,8.4,0,0.11,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3890,he3,2100,750,8.4,0,0.189,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3923,he3,2100,750,8.4,0,0.065,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3924,he3,2100,750,8.4,0,0.035,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3926,he3,2100,750,8.4,0,0.186,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3927,he3,2100,750,8.4,0,0.11,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3928,he3,2100,750,8.4,0,0.109,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3929,he3,2100,750,8.4,0,0.113,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3930,he3,2100,750,8.4,0,0.077,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3931,he3,2100,750,8.4,0,0.166,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3932,he3,2100,750,8.4,0,0.171,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3933,he3,2100,750,8.4,0,0.152,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3934,he3,2100,750,8.4,0,0.119,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3935,he3,2100,750,8.4,0,0.107,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3936,he3,2100,750,8.4,0,0.164,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3937,he3,2100,750,8.4,0,0.153,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3938,he3,2100,750,8.4,0,0.051,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3939,he3,2100,750,8.4,0,0.088,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3940,he3,2100,750,8.4,0,0.153,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3941,he3,2100,750,8.4,0,0.179,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3942,he3,2100,750,8.4,0,0.1,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3944,he3,2100,750,8.4,0,0.079,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3945,he3,2100,750,8.4,0,0.06,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3946,he3,2100,750,8.4,0,0.161,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3947,he3,2100,750,8.4,0,0.117,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3948,he3,2100,750,8.4,0,0.177,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3951,he3,2100,750,8.4,0,0.013,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3952,he3,2100,750,8.4,0,0.129,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3954,he3,2100,750,8.4,0,0.141,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3955,he3,2100,750,8.4,0,0.159,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3956,he3,2100,750,8.4,0,0.161,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3957,he3,2100,750,8.4,0,0.138,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3958,he3,2100,750,8.4,0,0.146,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3959,he3,2100,750,8.4,0,0.16,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3960,he3,2100,750,8.4,0,0.104,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3961,he3,2100,750,8.4,0,0.119,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3962,he3,2100,750,8.4,0,0.044,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3963,he3,2100,750,8.4,0,0.108,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3964,he3,2100,750,8.4,0,0.158,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3965,he3,2100,750,8.4,0,0.06,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3966,he3,2100,750,8.4,0,0.115,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3967,he3,2100,750,8.4,0,0.081,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3968,he3,2100,750,8.4,0,0.097,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3970,he3,2100,750,8.4,0,0.164,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3972,he3,2100,750,8.4,0,0.148,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3973,he3,2100,750,8.4,0,0.132,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3974,he3,2100,750,8.4,0,0.094,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3975,he3,2100,750,8.4,0,0.142,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3976,he3,2100,750,8.4,0,0.063,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3977,he3,2100,750,8.4,0,0.107,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3978,he3,2100,750,8.4,0,0.03,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3980,he3,2100,750,8.4,0,0.03,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3981,he3,2100,750,8.4,0,0.025,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3983,he3,2100,750,8.4,0,0.086,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3985,he3,2100,750,8.4,0,0.088,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3986,he3,2100,750,8.4,0,0.062,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3996,he3,2100,750,8.4,0,0.066,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3998,he3,2100,750,8.4,0,0.019,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4023,he3,2100,750,8.4,0,0.031,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4024,he3,2100,750,8.4,0,0.021,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4025,he3,2100,750,8.4,0,0.044,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4027,he3,2100,750,8.4,0,0.048,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4028,he3,2100,750,8.4,0,0.153,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4029,he3,2100,750,8.4,0,0.081,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4030,he3,2100,750,8.4,0,0.088,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4031,he3,2100,750,8.4,0,0.142,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4032,he3,2100,750,8.4,0,0.068,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4034,he3,2100,750,8.4,0,0.053,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4035,he3,2100,750,8.4,0,0.1,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4036,he3,2100,750,8.4,0,0.037,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4037,he3,2100,750,8.4,0,0.057,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4038,he3,2100,750,8.4,0,0.058,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4043,he3,2100,750,8.4,0,0.074,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4044,he3,2100,750,8.4,0,0.110356,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4046,he3,2100,750,8.4,0,0.0377,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4048,he3,2100,750,8.4,0,0.017,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4051,he3,2100,750,8.4,0,0.16,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4052,he3,2100,750,8.4,0,0.08,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4053,he3,2100,750,8.4,0,0.137,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4054,he3,2100,750,8.4,0,0.158,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4055,he3,2100,750,8.4,0,0.038,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4056,he3,2100,750,8.4,0,0.077,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4057,he3,2100,750,8.4,0,0.071,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4058,he3,2100,750,8.4,0,0.095,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4059,he3,2100,750,8.4,0,0.128,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4060,he3,2100,750,8.4,0,0.104,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4061,he3,2100,750,8.4,0,0.09,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4062,he3,2100,750,8.4,0,0.109,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4063,he3,2100,750,8.4,0,0.095,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4064,he3,2100,750,8.4,0,0.073,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4065,he3,2100,750,8.4,0,0.066,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4066,he3,2100,750,8.4,0,0.062,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4067,he3,2100,750,8.4,0,0.039,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4068,he3,2100,750,8.4,0,0.153,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4069,he3,2100,750,8.4,0,0.119,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4070,he3,2100,750,8.4,0,0.014,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4071,he3,2100,750,8.4,0,0.115,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4072,he3,2100,750,8.4,0,0.147,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4073,he3,2100,750,8.4,0,0.022,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4074,he3,2100,750,8.4,0,0.16,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4075,he3,2100,750,8.4,0,0.094,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4076,he3,2100,750,8.4,0,0.121,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4077,he3,2100,750,8.4,0,0.194,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4078,he3,2100,750,8.4,0,0.165,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4079,he3,2100,750,8.4,0,0.095,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4080,he3,2100,750,8.4,0,0.121,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4081,he3,2100,750,8.4,0,0.02,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4082,he3,2100,750,8.4,0,0.059,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4083,he3,2100,750,8.4,0,0.089,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4084,he3,2100,750,8.4,0,0.153,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4085,he3,2100,750,8.4,0,0.132,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4086,he3,2100,750,8.4,0,0.049,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4087,he3,2100,750,8.4,0,0.044,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4088,he3,2100,750,8.4,0,0.086,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4089,he3,2100,750,8.4,0,0.054,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4091,he3,2100,750,8.4,0,0.04,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4092,he3,2100,750,8.4,0,0.048,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4093,he3,2100,750,8.4,0,0.019,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4094,he3,2100,750,8.4,0,0.024,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4095,he3,2100,750,8.4,0,0.066,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4096,he3,2100,750,8.4,0,0.043,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4097,he3,2100,750,8.4,0,0.058,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4098,he3,2100,750,8.4,0,0.064,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4099,he3,2100,750,8.4,0,0.097,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4100,he3,2100,750,8.4,0,0.133,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4101,he3,2100,750,8.4,0,0.077,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4102,he3,2100,750,8.4,0,0.099,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4103,he3,2100,750,8.4,0,0.057,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4104,he3,2100,750,8.4,0,0.109,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4105,he3,2100,750,8.4,0,0.112,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4106,he3,2100,750,8.4,0,0.033,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4107,he3,2100,750,8.4,0,0.057,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4114,he3,2100,750,8.4,0,0.083,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4115,he3,2100,750,8.4,0,0.089,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4116,he3,2100,750,8.4,0,0.026,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4117,he3,2100,750,8.4,0,0.122,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4118,he3,2100,750,8.4,0,0.077,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4119,he3,2100,750,8.4,0,0.096,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4120,he3,2100,750,8.4,0,0.15,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4121,he3,2100,750,8.4,0,0.112,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4122,he3,2100,750,8.4,0,0.019,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4155,he3,2100,750,8.4,0,0.047,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4156,he3,2100,750,8.4,0,0.083,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4159,he3,2100,750,8.4,0,0.026,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4160,he3,2100,750,8.4,0,0.065,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4164,he3,2100,750,8.4,0,0.081,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4165,he3,2100,750,8.4,0,0.094,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4167,he3,2100,750,8.4,0,0.08,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4168,he3,2100,750,8.4,0,0.103,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4169,he3,2100,750,8.4,0,0.102,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4170,he3,2100,750,8.4,0,0.084,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4171,he3,2100,750,8.4,0,0.098,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
